date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2014:43:33%20GMT	http://cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/currency-flags.css	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/currency-flags.css	(from https://www.nonzerogravity.com/)
14:43:34	290775/290775	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2022:03:29%20GMT	https://cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/vendor-scripts-v7.js	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/vendor-scripts-v7.js	(from https://www.nonzerogravity.com/)
14:43:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2014:43:34%20GMT	http://cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/theme.js?v=9435249751767744711650390672	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/theme64ab.js	(from https://www.nonzerogravity.com/)
14:43:37	119262/119262	---MCZ	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2010:18:38%20GMT	https://cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/currency-flags.css	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/currency-flags.css	(from https://www.nonzerogravity.com/)
14:43:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2014:43:37%20GMT	http://cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/sca_affiliate.js?v=104779757550391720601650390671	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/sca_affiliate567b.js	(from https://www.nonzerogravity.com/)
14:43:38	100159/100159	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2023:12:53%20GMT	https://cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/theme.js?v=9435249751767744711650390672	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/theme64ab.js	(from https://www.nonzerogravity.com/)
14:43:38	23355/23355	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2001:36:32%20GMT	https://cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/sca_affiliate.js?v=104779757550391720601650390671	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/files/1/0089/4379/6281/t/84/assets/sca_affiliate567b.js	(from https://www.nonzerogravity.com/)
14:43:38	153154/153154	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:a0194f0649197f74748f5d865549bee2	https://www.nonzerogravity.com/POST	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/POST	(from https://www.nonzerogravity.com/)
14:43:39	80395/80395	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2003:38:01%20GMT	https://cdn.shopify.com/s/trekkie.storefront.14a2a604dac04b548cd8c6bdfd85448fc1df7da9.min.js	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/s/trekkie.storefront.14a2a604dac04b548cd8c6bdfd85448fc1df7da9.min.js	(from https://www.nonzerogravity.com/)
14:43:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2014:43:39%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	(from https://www.nonzerogravity.com/)
14:43:40	8110/8110	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2002:56:30%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	(from https://www.nonzerogravity.com/)
14:43:40	59352/59352	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2023:28:56%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/My%20Web%20Sites/.nonzerogravity/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://www.nonzerogravity.com/)
14:43:41	310348/310348	---MCZ	200	added ('OK')	text/html	etag:cacheable:01a7b952afd25d3f2b36321fbc4aeef3	https://www.nonzerogravity.com/collections/mens	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/mens.html	(from https://www.nonzerogravity.com/)
